Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Prediccion,Predicted_Probability
0,1,80,1,1,1392,2,0,4,0,2,4,5,6,3,0,6,5,6,0,58,1905,0,0.38126382
0,0,79,1,2,3442,3,4,0,0,0,0,2,1,2,3,4,4,2,5,999,1583,0,0.0017591948
0,1,34,0,1,1129,2,5,2,0,2,4,2,5,1,3,0,5,5,5,64,714,0,0.001621387
0,0,31,1,2,4370,2,3,6,1,0,5,5,0,2,4,1,3,5,6,1756,1184,1,0.9989874
1,0,62,1,0,9029,6,1,1,5,2,2,6,2,6,2,3,0,0,1,438,58,1,0.9932473
0,1,56,1,0,4112,2,4,1,5,6,0,5,2,1,2,0,3,6,1,375,1065,0,0.09033275
1,1,41,0,0,1799,3,2,3,3,3,3,6,5,4,6,3,5,2,0,339,1441,0,0.0014576842
1,0,56,0,2,123,5,1,3,6,0,3,4,3,4,4,1,6,6,2,814,791,1,0.9746527
1,0,52,0,2,3111,3,5,0,2,2,0,6,0,0,2,1,1,6,1,1957,1150,0,0.00034793522
1,1,21,0,1,9024,4,6,4,2,3,4,5,3,4,6,0,6,3,2,1856,1307,1,0.7071711
1,1,59,0,2,3950,6,0,0,3,4,2,6,6,4,3,0,4,1,3,271,475,1,0.9857202
1,0,11,1,0,2958,2,6,6,0,6,3,3,1,4,0,5,2,2,2,779,1062,0,0.45881176
0,0,54,1,2,5356,6,3,5,6,2,3,6,5,1,6,2,0,4,6,404,1942,1,0.99395436
0,1,41,0,2,6817,1,2,4,3,1,1,6,5,2,0,4,0,6,3,807,97,0,9.193627e-05
0,1,68,0,1,5746,0,2,1,5,2,4,0,6,1,3,4,5,0,1,105,1202,1,0.9959097
1,0,40,1,2,9508,1,3,3,6,4,2,5,5,4,1,3,1,2,5,741,1336,0,0.08535197
1,0,27,1,1,4130,5,6,1,2,5,2,3,5,1,3,1,2,3,1,454,202,1,0.8042782
0,0,89,1,0,8088,0,1,1,4,1,2,0,6,6,0,4,2,1,3,1834,670,1,0.99431807
1,1,10,0,2,9982,1,4,5,4,5,0,6,3,1,4,2,0,1,0,1229,509,0,0.001024381
0,0,53,1,0,2104,2,1,3,3,0,3,3,5,0,5,3,4,0,4,826,91,0,0.07321057
1,0,59,0,0,1622,2,6,1,5,2,3,1,3,0,2,0,0,3,1,821,1976,0,0.0002934562
1,0,75,0,2,6629,5,5,3,4,2,1,6,5,1,0,0,5,3,3,1602,614,1,0.9957568
0,1,51,1,1,3300,0,3,5,5,2,4,5,3,2,6,2,1,4,5,1377,1045,1,0.96770436
0,0,25,0,0,8781,5,5,0,6,6,0,3,3,4,2,4,5,4,5,1671,1966,1,0.9651841
1,0,10,1,0,4239,1,1,0,6,2,4,3,1,5,4,5,1,0,4,625,1378,0,0.03305424
1,1,88,1,1,787,1,1,1,0,3,1,4,5,2,0,2,2,1,4,809,29,0,0.00018983685
0,0,58,1,0,6029,3,6,1,2,4,6,6,0,5,4,2,4,6,4,1432,459,1,0.99467504
1,1,24,0,0,8813,2,4,3,5,2,1,4,1,4,5,4,6,0,3,799,767,0,0.000118406526
0,0,59,0,0,3366,6,2,4,2,3,1,6,3,2,1,6,0,5,6,1569,432,1,0.9237279
1,1,99,0,2,8640,5,2,4,0,5,0,2,2,4,6,6,2,3,0,1256,1992,1,0.99179804
1,0,1,0,0,4801,3,5,6,3,2,4,3,0,4,0,5,3,1,3,1883,995,0,0.014679295
0,0,73,1,0,1014,3,6,1,4,5,0,2,4,1,2,0,4,6,5,1845,231,1,0.9503292
1,1,58,1,1,8295,0,6,1,3,6,3,3,3,6,0,1,5,2,4,803,1859,1,0.9998431
0,1,67,1,0,3073,3,1,2,6,1,2,5,6,2,3,6,4,6,6,246,1101,0,0.019366736
1,1,52,0,2,4481,0,1,3,4,5,4,0,4,4,1,4,6,0,6,423,103,1,0.99701345
1,0,95,0,0,6572,4,4,4,4,4,1,2,5,0,1,1,2,1,0,1264,1209,0,0.14114493
0,1,50,1,1,6998,4,0,0,3,0,3,1,2,6,3,2,4,4,5,1212,683,1,0.6235919
1,0,97,1,0,10,0,5,4,3,0,0,4,1,0,0,5,6,1,0,1838,25,1,0.99966455
1,0,76,0,2,4267,6,3,3,3,1,2,1,0,4,4,3,1,0,0,1232,486,0,0.3745354
0,0,25,0,2,3598,1,0,6,6,2,3,2,3,5,2,6,2,2,5,110,1083,0,0.0024342998
1,0,66,0,2,5936,4,4,4,1,2,0,3,3,6,4,4,2,3,6,766,720,0,0.21025747
0,1,89,1,2,3120,3,2,6,6,4,4,0,2,6,6,0,4,3,6,850,825,0,0.24574979
1,1,81,1,2,7848,4,4,0,1,0,3,6,6,6,2,5,0,3,4,565,387,0,0.2571644
1,0,68,0,0,5926,1,5,4,1,6,3,4,5,1,2,6,4,4,4,533,1097,0,0.072900705
1,1,86,1,2,3981,5,4,5,3,1,2,0,1,6,0,5,5,2,6,1454,262,1,0.9922546
0,1,8,1,0,7604,1,0,1,0,4,1,2,5,3,5,4,4,6,3,1874,601,0,0.011484085
1,0,63,0,1,1912,6,3,3,3,1,6,5,2,6,0,5,0,2,2,1201,1879,1,0.91161585
1,1,4,1,0,132,3,5,3,2,2,3,4,2,6,1,1,1,4,4,1461,1721,0,0.004035315
1,1,34,1,2,6475,0,2,3,5,4,2,6,0,5,5,0,6,1,1,80,767,1,0.8933198
1,1,76,0,1,9977,5,4,4,3,1,5,1,2,3,1,6,0,4,6,1473,1162,1,0.99150777
1,1,55,1,0,8316,4,6,4,5,4,5,1,2,6,5,0,6,4,0,159,1571,0,0.03191899
0,1,21,1,1,7499,6,2,4,1,4,0,4,1,0,1,0,3,1,4,447,1203,1,0.9442302
0,1,68,0,0,4179,3,5,6,6,1,4,6,4,2,4,0,0,5,5,335,1772,0,2.9652549e-05
0,0,4,1,0,83,5,5,1,0,3,2,3,0,4,6,6,0,6,6,660,858,1,0.8973777
1,0,84,1,0,6396,6,6,1,5,3,1,1,0,1,2,4,4,1,5,1007,699,1,0.94740534
0,1,12,1,0,6817,1,5,1,1,0,5,1,1,0,5,4,1,6,0,1083,1886,0,0.0010661493
1,0,20,1,1,7119,0,0,2,0,6,6,5,0,6,5,5,4,0,1,487,730,1,0.99986446
0,0,37,0,0,4482,4,2,5,4,4,1,1,1,5,2,5,5,1,1,864,1474,0,0.2403341
0,0,83,0,0,411,4,4,5,1,2,5,1,3,0,6,4,0,6,3,586,953,0,0.13780764
0,1,3,0,0,3874,0,0,6,4,5,6,3,4,4,2,1,2,5,1,1773,1340,0,0.40382278
0,1,72,0,0,3320,1,5,2,0,3,5,2,2,5,1,6,5,3,3,1377,894,0,0.00043710184
0,1,97,1,0,8778,1,6,6,5,4,1,6,1,4,2,6,1,4,2,677,399,0,0.00034746024
0,0,20,0,1,378,0,0,6,5,0,4,3,6,4,6,5,5,6,2,809,1649,1,0.9800434
0,0,7,1,0,8860,4,2,3,1,4,6,3,4,4,0,2,0,4,6,1942,1269,0,0.33411312
0,1,68,0,2,5524,4,0,5,2,5,2,0,3,3,4,4,3,4,6,1198,1687,1,0.8028886
0,0,32,0,0,5922,4,6,0,1,6,5,0,0,2,6,6,2,2,2,1772,1407,0,0.09488551
0,1,23,1,2,9735,6,5,6,6,4,6,5,5,3,5,1,1,5,5,148,814,1,0.99983096
0,1,17,0,2,3285,6,2,1,4,6,2,4,1,1,2,2,3,4,3,1775,171,1,0.9859782
0,1,93,0,0,3383,3,3,1,4,4,3,4,3,5,6,0,5,1,3,1220,404,0,0.041505236
1,1,52,1,0,7062,6,0,4,3,5,5,5,0,2,5,5,3,5,5,1461,936,1,0.98970723
1,1,94,1,0,8146,6,0,3,4,6,4,0,1,0,6,5,1,5,6,1251,708,1,0.89753824
0,0,17,1,1,5900,2,1,2,1,6,6,1,3,5,2,0,4,2,1,1865,762,1,0.9697212
1,0,44,0,1,5800,2,3,3,1,3,4,1,5,6,1,3,1,0,4,1292,1484,0,0.0029099886
0,1,16,1,1,3536,1,1,3,2,5,4,0,3,5,5,2,5,2,1,275,1208,0,0.386681
0,1,49,1,1,7629,2,0,4,0,6,6,6,0,3,6,2,3,5,6,1539,1917,0,0.40447813
1,0,5,1,2,676,0,1,3,5,2,2,1,5,2,3,0,5,4,5,1929,834,1,0.9998565
1,0,80,1,0,8173,4,2,3,1,3,1,4,4,4,0,3,1,3,6,1150,65,0,0.0131740635
1,0,0,0,0,8584,2,3,2,3,5,5,5,4,2,6,1,4,1,1,850,770,0,0.020719556
0,1,68,1,1,646,6,3,0,2,3,3,3,1,0,2,4,5,4,3,908,1290,1,0.95680195
0,0,93,1,0,8455,3,5,2,6,4,1,4,3,3,3,5,6,3,4,710,730,1,0.98741
0,1,3,1,0,6427,3,3,1,2,6,6,6,6,5,3,1,5,2,4,258,1674,0,0.3925899
1,1,56,1,0,7653,3,1,6,6,2,4,0,0,2,6,3,5,6,2,1089,328,0,0.040967964
1,1,34,1,1,512,4,5,1,2,6,5,2,1,6,6,5,0,5,2,1007,1291,0,0.2953339
0,0,11,0,1,4322,4,6,1,5,5,6,2,2,5,3,2,0,1,5,565,1122,0,0.2247379
0,0,45,1,0,3896,2,3,6,2,4,2,6,5,5,4,1,4,4,1,1409,464,1,0.97573435
0,0,53,0,0,2180,4,5,4,0,5,0,5,3,6,5,3,5,5,1,1074,1578,0,0.45087633
0,0,13,0,0,7091,2,2,5,4,6,5,2,3,1,6,4,2,2,5,603,1869,0,0.0024877435
1,0,93,0,0,8001,5,4,3,0,6,1,4,6,2,1,3,0,5,5,230,233,0,0.16256507
1,0,13,1,1,8287,0,5,5,5,5,0,4,4,2,3,1,5,2,6,380,296,1,0.9950098
0,1,55,0,1,481,5,1,4,2,6,4,1,2,2,0,2,5,5,6,326,889,1,0.9950505
0,0,82,1,1,862,5,4,2,5,4,1,1,6,2,2,0,5,4,5,1457,1288,1,0.99939895
0,1,2,1,0,1572,6,5,0,3,5,0,0,1,0,1,6,0,3,0,1575,755,1,0.9688066
0,1,51,1,1,7872,0,0,4,0,5,6,6,4,2,4,2,5,4,5,1011,192,1,0.9806731
1,1,42,0,2,9164,0,2,6,2,0,2,0,2,1,2,4,6,5,1,1739,648,1,0.99774134
0,0,31,0,1,2860,0,1,6,0,4,2,2,1,6,2,5,5,5,0,1063,1340,1,0.9996568
0,0,3,1,2,3027,6,4,3,0,6,1,2,6,3,5,6,3,3,3,92,1991,1,0.99059814
0,1,92,1,1,9118,0,1,0,0,1,1,5,6,4,5,1,3,4,4,1017,698,1,0.9997614
0,0,46,0,1,8409,1,5,2,1,2,3,2,2,3,6,3,4,1,5,1431,1983,0,0.1007914
0,0,48,0,2,2689,6,3,5,3,0,5,3,6,4,2,5,5,5,6,1265,336,1,0.9994672
0,1,68,0,0,1552,2,1,5,1,1,3,2,0,0,3,2,1,4,0,522,1117,0,0.0002651423
1,1,39,0,1,587,2,2,0,2,0,0,4,3,0,4,2,2,1,5,949,38,0,8.277873e-05
1,0,88,0,1,7340,4,0,1,0,2,3,0,0,6,3,3,2,3,5,1718,724,0,6.33745e-05
0,0,84,0,2,9733,3,6,3,0,1,2,4,4,2,2,1,4,4,6,1541,668,0,0.00068973936
1,1,78,0,0,1691,4,5,3,6,4,2,2,0,1,6,4,6,6,5,1617,1761,0,0.08855187
0,0,17,0,1,2216,2,1,3,4,5,2,1,0,6,4,2,0,0,0,1919,1052,0,0.000570145
0,1,24,1,0,9695,0,5,6,5,0,5,1,0,0,4,1,4,4,0,1029,10,1,0.6087949
1,0,51,0,1,9185,0,2,5,5,1,1,1,1,2,5,6,2,3,6,25,1882,1,0.98687774
0,1,77,0,0,7902,0,1,4,3,0,4,1,2,2,3,6,5,1,4,425,1156,1,0.9876343
1,1,47,1,2,2836,3,6,5,0,5,2,3,0,5,4,2,2,5,2,1066,135,0,0.0076265237
1,1,99,0,2,2481,1,6,4,0,3,1,0,4,2,2,2,5,4,4,1937,1012,0,0.004140734
0,1,20,1,0,5310,0,5,0,5,1,3,4,5,6,6,1,6,2,3,112,1902,1,0.9998902
0,0,30,0,0,7107,4,1,6,0,6,0,5,1,1,0,5,0,0,4,1896,874,0,0.017564792
0,0,20,1,1,7518,2,0,5,5,4,2,0,6,0,4,0,3,1,3,968,353,0,0.05459401
0,1,97,1,2,6747,2,3,6,0,5,4,4,3,3,2,0,3,6,1,1925,1003,0,0.3131852
1,1,81,1,2,1818,2,1,1,5,1,6,6,6,4,1,5,1,1,2,917,1888,0,0.0036685716
0,0,18,1,0,441,2,3,3,6,5,4,4,3,2,6,3,5,4,0,268,1454,0,0.16671912
0,1,97,1,1,2524,6,3,2,3,6,4,6,0,5,4,4,1,3,0,1622,1578,0,0.3231272
1,0,91,0,0,4364,0,4,6,3,3,3,3,0,1,0,2,5,2,0,1416,505,1,0.6559073
1,1,87,0,2,6026,2,1,3,4,1,0,5,1,4,4,4,5,5,2,88,1268,0,0.012087294
0,0,27,1,2,7671,3,2,0,5,5,1,2,5,1,1,3,0,2,1,610,1320,0,0.0010214964
1,0,65,1,2,6449,1,4,4,3,0,3,4,2,4,1,4,6,1,1,13,82,0,0.0860468
1,1,80,1,1,4670,0,1,3,0,0,3,1,6,3,5,0,5,5,5,919,1738,1,0.99765813
1,1,70,1,2,7339,5,0,4,0,5,4,1,1,0,6,0,3,6,1,450,1281,1,0.8410315
0,1,83,1,0,8719,0,0,4,1,0,5,6,4,0,6,0,3,4,3,249,510,0,0.054999165
0,1,72,1,2,114,5,3,3,1,2,6,4,4,5,2,4,2,4,2,1708,1263,1,0.992611
1,0,70,0,0,7088,1,2,0,5,1,2,5,5,1,1,5,0,4,3,1706,520,0,9.699315e-06
1,1,83,1,0,7251,1,2,3,6,4,3,6,4,6,1,6,4,1,4,1982,1432,0,0.00021977477
1,1,89,0,0,8543,2,5,3,3,1,2,5,3,1,4,5,2,5,6,571,385,0,0.0012547947
1,0,10,0,0,5345,3,2,2,2,2,6,4,2,5,0,2,1,1,6,634,852,0,0.0002655704
1,1,9,1,1,7557,4,2,3,0,1,5,1,1,3,1,2,2,1,4,1504,946,0,0.0069314037
0,0,62,0,0,6251,2,4,0,4,6,1,6,5,3,5,5,6,6,3,41,1801,0,0.00042268573
0,1,57,1,0,8399,5,3,5,6,5,4,5,1,2,1,2,1,0,4,174,1438,1,0.9828332
0,0,100,1,2,1880,0,6,0,4,4,5,6,2,4,5,6,3,4,4,1129,674,1,0.99974805
1,1,77,0,1,5713,1,6,0,6,2,6,1,1,6,0,1,4,1,3,1250,899,0,6.246799e-05
1,1,89,1,0,260,0,4,4,3,6,5,1,2,4,5,1,0,1,2,226,1797,0,0.29727787
0,0,38,1,0,171,2,3,6,1,0,3,1,2,1,6,1,5,6,5,526,1937,1,0.9995277
0,0,71,0,0,5497,2,5,5,5,0,5,0,5,0,3,0,2,2,4,1081,1529,0,0.00037115393
1,1,37,0,0,7442,2,1,3,0,1,5,3,1,4,6,5,6,3,3,849,348,0,5.674572e-05
1,0,78,1,1,7167,4,4,6,3,4,1,1,6,6,3,0,3,3,3,1756,1088,1,0.5145192
0,1,44,1,2,6405,3,4,2,1,4,5,4,0,6,2,5,3,5,4,26,23,0,0.07193316
1,1,42,1,1,300,4,0,5,3,4,0,1,0,6,2,5,1,4,0,1921,403,1,0.75009525
0,1,18,1,0,165,2,4,6,5,4,6,1,3,2,4,4,4,1,6,1240,22,0,0.0047654607
1,1,93,0,2,8394,1,6,1,2,6,5,5,5,6,0,0,3,2,2,1146,1886,0,0.00018903486
0,1,66,1,1,5655,0,2,2,5,4,4,3,6,6,2,4,2,2,3,1128,1434,1,0.9580783
1,0,23,0,1,9507,1,0,1,6,4,4,5,1,1,0,4,1,5,5,1572,1102,0,0.01996876
1,0,55,0,0,9507,1,4,1,4,5,5,6,6,2,0,5,2,0,4,393,122,0,0.00079545326
0,0,78,1,2,1149,4,3,1,1,2,6,6,6,3,0,0,1,5,1,1191,646,1,0.99513656
0,1,67,1,1,7673,5,0,3,4,6,5,1,4,3,1,1,4,2,3,668,1324,1,0.99603856
0,1,41,0,0,1245,1,6,2,6,3,4,2,4,6,1,0,5,3,5,77,657,0,2.5989755e-05
0,0,57,1,0,1201,6,2,0,2,1,5,2,4,6,4,0,1,5,0,1724,1201,1,0.9932545
1,0,1,0,0,7045,0,3,6,5,0,4,5,4,1,3,3,2,3,0,334,1852,1,0.8227448
0,0,2,1,2,1603,2,0,1,3,1,2,0,1,6,5,1,1,3,1,554,1363,0,0.013778404
1,0,84,1,2,8088,0,4,6,4,0,2,3,0,5,0,1,2,6,4,840,1680,1,0.75816846
1,0,12,1,2,6280,1,0,5,3,5,0,5,0,5,6,1,2,1,3,1765,798,0,0.19454649
1,0,7,0,2,672,6,3,2,1,5,4,4,5,5,4,0,0,1,3,1964,1647,1,0.9317187
1,1,78,1,2,7768,4,5,5,0,1,3,2,2,6,1,6,2,6,4,1645,1957,1,0.51880777
1,0,77,1,2,8991,2,2,4,1,0,3,0,4,4,1,1,1,3,0,1524,944,0,0.020868445
1,0,85,0,1,7882,1,4,6,4,5,1,3,4,5,2,5,4,2,5,612,65,0,1.0789463e-05
0,1,96,1,1,1835,4,6,0,6,4,5,3,1,0,1,6,6,3,4,278,1200,0,0.08851472
1,0,87,1,1,4477,1,1,3,4,0,6,0,0,0,3,3,3,5,2,399,1673,1,0.9756191
1,1,5,1,1,3590,5,6,4,6,0,4,2,2,0,1,6,0,3,2,221,1190,1,0.9267329
0,1,89,0,2,9847,3,1,4,3,5,1,5,6,2,0,1,2,4,6,1440,712,0,0.046292957
0,0,65,0,0,9697,2,5,4,1,4,1,0,2,5,1,2,1,6,5,457,28,0,0.0020695215
1,0,13,0,2,532,4,4,6,6,6,0,5,4,3,2,1,2,4,6,1647,192,0,0.13375093
1,1,29,0,0,7967,2,4,4,3,4,1,0,3,5,1,6,5,1,6,1940,489,0,4.2945518e-05
0,1,44,0,0,7328,1,2,2,4,3,5,0,4,4,6,4,3,2,3,1226,123,0,0.000108032866
1,1,24,0,0,7831,2,5,4,4,0,6,2,1,4,5,5,3,3,0,1731,16,0,0.0004535178
1,1,80,0,1,4560,0,1,1,1,5,6,3,0,0,6,0,6,3,0,519,1602,1,0.9911704
1,1,94,1,1,9332,5,2,6,2,1,1,1,5,6,3,5,3,3,1,826,1596,1,0.87594765
1,0,2,0,0,7645,5,4,3,1,2,0,5,2,3,1,3,1,0,5,1237,174,1,0.53636396
0,1,9,1,2,9141,3,4,2,5,3,1,6,3,1,2,4,0,0,5,1892,674,0,0.010080732
0,0,52,1,1,5823,3,5,6,4,5,2,3,1,6,4,1,2,1,0,1517,1646,0,0.021185484
0,1,99,1,0,6397,4,5,1,1,4,4,4,2,6,3,0,6,1,6,1101,1103,0,0.26634496
0,1,88,1,2,7920,1,6,4,4,2,6,0,0,2,3,3,3,2,4,219,1098,0,0.0005569174
1,0,26,1,1,4074,1,6,3,5,1,0,1,2,0,5,6,3,0,6,1342,1803,1,0.8610896
1,1,67,1,1,795,1,6,0,3,2,1,5,5,5,4,6,6,5,3,1544,173,0,0.0040741544
0,0,23,0,2,7489,1,6,1,2,0,5,0,1,6,6,4,1,6,6,373,1447,0,0.000593161
1,0,3,0,2,7221,6,4,5,0,5,3,3,6,2,0,4,3,3,0,1090,1246,1,0.9229975
1,1,80,1,1,4986,3,3,2,0,3,0,0,2,5,6,1,3,5,4,791,196,0,0.00952177
0,0,53,0,2,5711,3,2,3,0,0,4,4,6,6,4,0,2,2,1,233,631,0,0.00019443347
1,0,89,1,0,7055,2,3,4,1,3,0,0,1,6,6,2,6,4,2,1418,1322,0,0.47791484
1,1,87,0,1,2800,3,0,3,1,6,5,0,2,2,2,5,4,4,4,795,919,0,0.0028047892
1,0,54,0,2,436,3,2,4,2,5,5,6,2,2,3,5,6,0,2,585,1625,0,0.0028687567
0,1,4,1,0,3527,5,2,1,3,0,2,5,2,6,2,2,1,5,4,1602,554,1,0.69381106
0,0,78,0,0,3576,5,2,2,3,1,4,4,1,4,1,5,3,2,0,60,1367,1,0.77462715
1,0,71,1,1,3538,1,5,1,5,2,3,4,5,5,5,3,2,4,0,1085,1241,0,0.0060856994
1,0,71,1,2,5463,2,2,1,3,0,2,6,3,0,1,2,6,0,6,1518,845,1,0.82110643
1,1,90,0,2,1701,1,6,1,2,0,5,0,4,4,2,2,2,0,2,1178,750,0,3.6051366e-05
0,1,17,0,0,914,4,1,5,5,6,5,2,4,5,2,2,4,6,0,196,1611,0,0.002998132
1,0,70,0,2,8641,6,6,5,3,4,3,5,1,0,0,3,4,6,4,322,33,1,0.97942424
0,1,36,0,1,6150,5,3,6,6,6,3,1,6,4,2,6,3,2,4,484,1949,1,0.98131233
0,0,33,1,2,6307,4,0,0,1,5,5,2,1,6,1,6,4,6,2,1574,896,0,0.49463624
0,0,75,0,0,5242,5,3,5,3,0,0,3,1,4,6,1,2,5,0,546,1742,1,0.9711736
1,0,43,0,0,3496,0,1,0,2,0,0,1,0,2,6,0,6,6,4,469,1066,1,0.8936448
1,0,83,0,2,2402,3,0,0,2,0,3,2,2,0,6,2,0,1,2,1837,170,0,4.3342716e-05
1,0,3,0,0,8896,3,5,1,0,1,1,6,5,1,6,6,5,6,4,1219,1829,0,0.0034871802
0,1,30,0,0,8158,2,3,5,0,4,5,5,4,4,1,5,3,5,5,1521,461,0,0.0042037265
0,0,35,1,1,6960,1,5,3,1,4,3,5,1,0,3,3,1,6,6,1111,1907,1,0.9998785
0,0,13,1,0,9862,4,6,4,5,0,6,4,4,6,0,2,4,1,4,779,1018,1,0.5994081
1,1,8,0,1,4680,6,4,0,4,4,5,3,4,1,0,1,6,1,5,382,1410,1,0.99830806
0,0,29,1,0,2699,5,4,1,4,0,4,3,1,3,5,3,5,6,2,109,1575,1,0.99371594
1,1,42,1,2,6177,6,3,1,6,0,1,6,3,4,6,5,4,5,5,1429,1094,1,0.99828196
1,0,86,1,1,6802,6,1,2,2,3,6,4,5,5,2,4,5,2,1,1372,718,0,0.4785697
0,1,32,1,2,695,4,0,4,2,2,1,1,3,0,3,5,4,2,1,1811,1090,0,0.09664941
0,0,23,0,0,7197,4,3,1,6,0,6,1,6,1,1,4,2,6,4,1868,487,0,0.03312998
1,1,22,1,2,1748,1,0,4,5,0,2,5,4,1,3,0,1,2,0,927,1360,0,0.0042562033
1,1,46,1,1,7413,0,4,3,2,2,5,5,0,0,6,4,6,2,5,1613,771,1,0.93709844
0,0,37,1,2,2089,6,4,0,2,4,0,1,1,6,0,3,0,4,3,201,1478,0,0.15554516
0,1,35,0,1,4229,4,3,2,2,6,2,5,4,4,3,2,5,1,0,109,1039,0,0.029790517
1,1,63,1,0,8099,0,0,4,1,6,4,2,2,6,6,2,4,0,1,279,1927,1,0.9652945
1,1,40,1,1,478,5,4,4,4,5,2,4,3,3,3,0,5,1,0,1502,816,1,0.99929976
1,0,80,1,0,7690,2,5,4,6,0,4,0,5,4,4,5,3,3,3,885,1077,1,0.75224817
0,1,68,1,0,5669,5,1,6,3,5,5,0,5,6,1,5,3,6,0,1039,276,1,0.9996723
0,1,14,1,0,306,4,2,2,1,2,3,4,6,1,5,0,3,4,4,1378,1443,0,0.01422179
1,0,65,0,1,2802,0,1,0,1,3,6,5,0,6,0,1,5,3,0,790,224,1,0.999813
0,1,32,0,1,2337,1,3,5,1,4,2,2,6,5,1,2,5,3,0,852,1654,0,0.0034068646
1,1,28,0,2,9536,3,2,5,4,0,5,3,2,4,6,6,6,6,4,1418,218,0,0.0010592978
0,0,60,0,0,2528,6,4,3,3,2,4,2,0,3,3,2,6,4,1,1477,1351,1,0.98705494
1,1,27,1,0,3705,5,6,3,0,1,1,6,3,2,5,5,3,4,3,661,287,1,0.9825044
0,1,79,0,1,845,5,3,3,5,4,3,2,4,3,0,2,0,4,3,1914,933,1,0.82617015
1,1,14,0,1,7956,2,3,5,0,1,2,2,4,0,4,2,4,3,2,1130,635,0,0.001579406
0,1,18,1,2,580,5,4,0,2,4,6,3,6,4,4,0,2,6,2,1322,200,1,0.9996669
1,0,36,1,2,1286,5,0,6,0,3,2,0,4,0,3,3,0,0,2,1631,1598,1,0.7795383
1,1,45,1,2,3906,5,5,3,1,3,0,5,6,3,4,1,6,2,1,1711,1471,1,0.98661625
0,0,24,1,0,3815,5,2,1,2,3,2,4,4,1,3,4,0,1,5,855,762,0,0.36464617
1,1,17,1,0,3754,1,5,3,1,1,4,1,1,6,0,4,6,5,4,67,117,0,0.0047968766
1,1,65,1,1,9185,6,4,2,4,5,4,1,3,3,3,0,5,0,6,791,356,1,0.9963511
1,0,29,0,0,5577,2,2,4,1,1,2,3,0,3,2,6,6,2,4,1542,182,0,0.00013348083
0,0,18,1,1,1914,5,4,6,5,2,4,4,5,5,2,2,5,2,1,124,909,1,0.92436075
0,0,3,0,0,9730,0,0,0,3,1,5,4,6,0,4,2,4,4,0,560,13,1,0.9734962
1,0,16,0,1,8295,0,5,1,2,4,2,2,2,1,1,0,0,5,1,183,489,1,0.99823016
1,1,45,1,2,9607,0,2,2,0,4,2,1,0,0,5,5,0,0,1,23,168,1,0.9689187
1,1,22,1,2,470,0,5,2,2,3,3,1,0,3,0,1,4,0,2,842,1069,1,0.9765505
1,1,41,1,1,2315,4,1,0,0,2,4,1,1,5,2,2,4,4,1,209,1924,0,0.027958028
1,0,71,0,1,9412,3,3,0,5,3,6,1,4,0,3,5,3,2,6,1403,1894,0,0.0005264106
1,0,7,1,1,9999,3,2,1,2,2,0,1,5,2,0,6,5,2,0,1283,244,1,0.9916408
1,0,10,0,2,5025,2,4,3,2,4,1,5,1,3,6,6,1,5,5,1189,439,0,0.013331977
1,1,78,0,1,318,6,4,2,6,1,0,2,4,5,1,1,3,1,1,528,680,1,0.96707916
1,1,97,0,2,792,2,6,6,0,0,2,1,6,4,1,2,3,5,2,1916,1680,0,0.0006714007
0,1,73,1,0,312,1,3,4,4,0,1,0,4,1,0,4,2,4,1,671,1275,0,6.62302e-05
1,0,60,1,0,1903,3,5,2,1,2,6,0,0,3,2,3,6,5,6,481,437,1,0.9968748
0,1,19,1,2,685,4,3,0,4,0,5,6,2,2,6,2,5,1,2,1792,643,1,0.76782584
1,0,75,0,2,7456,1,5,5,0,4,6,2,3,5,0,4,6,4,6,775,193,0,0.008050327
0,0,78,0,1,2495,6,0,0,6,2,1,4,0,3,6,2,4,1,5,1837,1868,1,0.93007845
0,1,1,1,0,1765,6,4,4,2,1,2,3,3,5,1,3,6,2,4,559,1804,1,0.7116423
1,0,52,0,2,9886,3,6,3,5,2,0,4,6,0,1,1,2,6,5,1365,1291,0,0.0013981023
0,1,27,0,1,2755,6,0,2,2,6,4,2,5,1,2,0,6,4,5,201,1342,1,0.9953526
0,1,76,1,2,5508,5,5,0,2,5,5,5,4,6,1,6,1,4,4,1678,603,1,0.98921716
0,1,96,0,0,1458,6,1,4,3,4,6,2,5,3,5,0,4,6,2,345,873,1,0.99619883
0,0,65,0,0,8090,5,4,5,5,4,6,0,0,0,5,4,0,5,2,1051,884,1,0.9999585
1,1,61,1,1,9258,5,4,6,5,4,1,1,5,1,3,0,4,5,4,1699,1404,1,0.996209
0,0,23,0,0,1259,1,4,3,3,3,0,3,5,0,5,3,6,0,4,193,1140,0,8.830351e-05
1,1,16,0,2,9583,6,0,4,4,5,2,5,3,6,4,0,0,4,1,733,282,1,0.93362504
0,0,14,0,2,6683,4,1,3,4,3,1,4,2,5,6,2,2,0,1,1993,1223,0,0.079030946
0,1,47,1,0,6170,5,2,0,1,6,4,3,3,3,0,1,4,2,4,1904,241,1,0.88277006
