Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Prediccion,Predicted_Probability
1,0,85,0,2,7757,0,2,2,1,1,3,5,0,3,5,3,6,0,5,398,444,1,1.0
0,1,47,0,0,7484,2,5,2,0,5,5,1,5,5,2,4,0,5,1,1477,1202,1,1.0
0,1,51,0,0,6871,6,4,2,0,4,3,1,4,5,3,0,6,1,4,362,1375,1,1.0
0,0,55,0,1,5353,3,6,0,0,1,3,3,2,3,6,5,5,4,0,1381,1633,1,1.0
0,1,20,1,0,6030,1,0,0,0,2,1,5,2,1,5,2,6,5,3,406,1146,1,1.0
1,0,20,0,2,9769,3,6,6,6,5,4,2,0,2,1,6,2,0,3,9,1904,1,1.0
1,1,15,0,0,4022,6,2,0,3,5,3,6,3,5,1,3,1,0,5,111,1185,0,4.283303043945113e-19
1,1,19,1,2,6365,1,1,6,3,4,0,3,4,4,0,1,2,5,3,889,563,1,1.0
0,0,66,1,0,3323,1,2,6,3,3,5,2,2,3,6,0,6,6,2,327,796,1,1.0
0,1,18,0,0,4835,5,2,5,5,4,6,3,5,3,0,6,6,6,4,440,144,1,1.0
0,0,11,1,2,3162,1,4,3,6,2,5,4,3,6,3,0,6,1,6,526,799,1,1.0
1,1,73,0,2,8957,3,4,2,3,2,5,2,0,1,2,1,4,6,5,474,1228,1,1.0
0,1,17,0,2,4329,4,5,5,1,3,1,0,1,1,6,1,6,6,1,1032,1862,0,6.425931910564831e-51
1,0,91,1,1,9948,6,0,4,6,3,6,4,4,0,2,2,6,6,5,1844,722,1,1.0
1,0,62,1,1,4109,3,6,3,5,3,1,2,6,3,5,3,3,5,4,1766,1886,0,1.2956097530426122e-17
0,0,60,0,0,8348,4,6,3,0,0,5,1,3,6,1,4,2,6,3,812,586,1,1.0
1,1,35,0,2,2888,4,4,1,6,0,3,0,2,3,0,1,5,2,4,1226,1976,0,3.362301757929519e-107
1,0,46,1,0,8885,5,5,5,3,0,3,6,5,1,4,5,5,4,5,1122,1043,1,1.0
1,0,20,1,2,3240,1,0,3,0,2,5,1,2,1,6,2,1,1,5,70,887,0,3.029176332122693e-06
1,0,30,1,1,5576,3,3,0,5,2,2,4,4,4,1,0,1,0,1,1382,1963,1,0.9410198959656826
0,1,51,0,2,1105,6,2,6,0,4,1,4,6,5,1,3,4,4,0,1842,202,1,1.0
0,1,63,0,0,9176,4,5,6,0,6,4,0,4,5,1,2,4,3,1,438,1292,1,1.0
0,0,10,0,0,7365,3,0,5,6,3,2,5,0,2,5,0,0,3,6,248,876,1,1.0
1,1,96,0,1,3463,4,0,3,4,5,0,6,3,3,0,6,3,4,3,1948,1784,0,1.7336528279462473e-17
0,1,98,1,2,4934,2,4,6,1,4,4,3,4,3,5,4,5,3,2,1964,761,1,1.0
0,1,48,1,1,1260,5,0,3,6,2,1,1,4,6,2,1,0,5,1,589,1631,0,2.2128829475443862e-155
1,1,97,0,2,8192,3,2,0,5,1,2,6,0,6,3,4,4,5,1,1174,1979,1,1.0
1,0,33,0,2,4170,3,0,1,3,1,0,1,2,3,0,3,2,0,0,1137,1415,1,0.9999999999999827
1,1,64,1,2,8572,1,5,1,5,3,6,0,4,5,4,4,2,1,6,1121,532,1,1.0
0,1,7,0,2,1517,6,0,0,0,6,2,0,5,3,1,5,3,0,3,374,386,1,1.0
1,0,34,1,1,4128,5,6,2,6,2,2,5,2,4,5,3,1,0,2,1037,1867,0,6.2297040861613715e-58
1,0,97,0,1,3393,1,4,5,1,1,0,6,0,0,3,6,5,1,2,517,354,1,1.0
0,0,84,0,2,581,5,6,5,1,5,4,0,6,0,5,0,0,4,1,1342,762,0,6.059595725017268e-09
1,1,34,1,1,8493,5,4,4,5,6,2,0,2,3,4,4,4,2,1,961,518,1,1.0
1,1,97,0,0,4452,4,3,2,5,5,5,0,5,1,3,4,6,2,1,933,349,1,1.0
0,1,32,0,1,9585,0,5,4,0,5,3,0,4,5,5,1,3,6,6,1373,1124,1,1.0
1,1,47,0,1,767,6,0,5,6,3,5,5,2,5,6,6,5,4,6,482,458,0,1.3119918919133276e-05
1,0,72,0,2,1887,5,1,6,3,2,1,0,2,5,6,6,2,4,0,1676,1053,1,1.0
0,1,11,0,1,8728,2,2,1,6,4,6,1,0,2,0,5,6,3,0,1944,1331,1,1.0
1,1,60,0,1,8999,2,6,3,4,5,2,3,1,4,1,4,5,1,2,1423,400,1,1.0
1,1,69,0,0,3598,6,1,0,2,1,1,3,2,3,1,6,2,4,2,1902,167,1,1.0
1,0,86,0,2,4122,1,2,3,4,4,0,4,6,4,0,6,6,2,0,609,305,1,1.0
1,0,26,1,2,6308,2,3,4,3,1,4,0,3,0,0,5,6,2,6,1968,1549,1,1.0
0,1,35,1,0,5989,6,2,0,6,2,3,0,5,4,3,0,3,1,6,471,938,1,1.0
0,1,15,0,0,7174,0,5,0,3,0,5,0,0,5,4,1,6,1,3,853,690,1,1.0
1,0,79,0,1,5649,1,0,2,5,3,2,1,1,0,1,5,5,5,1,381,1511,1,0.9999694240943586
0,0,83,0,1,2953,5,4,5,2,1,5,0,6,4,3,0,2,5,5,1003,611,1,1.0
0,0,25,1,2,4541,2,2,5,4,0,6,3,6,5,0,1,1,1,6,956,1874,0,4.4401455661495597e-48
1,1,37,0,2,6090,1,3,0,0,4,5,3,0,3,0,4,0,3,4,705,1214,1,1.0
1,1,93,0,0,365,6,3,6,2,1,3,6,0,2,5,4,5,0,5,14,982,0,7.546658517539247e-130
0,1,59,1,2,6765,3,0,3,1,6,0,2,0,2,4,2,1,0,2,1174,1534,1,1.0
0,1,76,0,0,5678,6,6,5,6,5,3,3,2,3,0,6,2,1,0,1861,232,1,1.0
0,1,81,1,2,7126,1,2,3,1,1,4,5,4,3,0,5,3,6,0,1409,661,1,1.0
0,0,96,1,2,9108,0,1,1,5,0,4,1,4,3,1,6,1,6,0,1157,462,1,1.0
0,1,6,0,1,3957,0,4,2,4,6,6,2,1,4,2,0,3,6,3,540,817,1,1.0
1,0,55,1,2,5066,1,2,1,5,0,4,3,0,1,6,2,1,3,0,1232,628,1,1.0
0,0,37,1,0,2995,3,4,4,1,4,1,3,4,4,1,3,0,0,6,1234,85,1,1.0
0,0,81,1,1,289,3,6,3,6,0,6,2,3,1,1,6,4,2,2,39,1037,0,4.514714162582411e-138
0,1,65,1,0,5151,4,2,2,2,4,1,1,5,0,6,4,6,2,0,1954,429,1,1.0
1,0,77,0,1,2118,0,0,6,0,3,0,6,1,6,1,4,2,0,2,753,872,0,4.291532250277029e-07
0,0,50,1,0,5889,2,4,3,6,1,1,3,1,2,4,1,4,1,4,635,368,1,1.0
1,1,47,0,1,3631,6,4,2,5,1,2,4,2,4,0,5,6,5,5,752,383,1,1.0
1,0,33,1,1,1147,5,5,0,6,2,5,1,5,1,6,0,6,3,2,779,1162,0,3.1520913666547656e-76
1,0,13,0,2,3159,2,4,5,6,2,0,1,3,3,6,1,2,1,2,1125,602,1,1.0
1,1,42,0,2,7899,4,3,3,1,4,0,0,4,3,0,4,6,2,1,1036,1458,1,1.0
1,0,24,1,1,2293,2,1,0,4,0,6,6,2,4,0,0,0,0,0,521,264,1,1.0
0,1,44,1,2,5319,0,1,4,0,2,4,5,1,5,6,4,4,5,5,915,1598,1,1.0
0,1,32,0,1,7648,3,0,6,6,6,1,5,1,2,0,5,1,0,3,1502,1516,1,1.0
0,1,28,1,0,9209,0,3,1,2,3,0,4,3,1,0,0,3,0,5,689,1506,1,1.0
1,0,58,0,1,7052,2,3,6,1,1,2,6,2,3,6,0,0,3,0,425,1509,1,1.0
0,0,7,1,0,2855,6,1,2,5,1,6,3,4,6,5,4,6,2,2,898,1762,0,7.134536144938612e-92
0,1,42,0,2,9210,6,5,3,0,2,1,6,0,2,3,3,5,4,5,852,208,1,1.0
1,0,31,0,1,5085,2,2,1,0,3,1,4,2,4,5,5,6,2,1,132,873,1,1.0
1,0,72,0,1,3863,6,1,0,4,2,5,6,2,5,4,6,0,5,3,83,1211,0,2.3874833027366966e-31
0,1,34,1,0,7940,4,0,3,4,4,5,2,2,5,0,0,5,0,1,1698,1501,1,1.0
1,0,9,0,0,3505,2,5,3,1,1,5,5,2,4,1,6,3,5,0,455,119,1,1.0
0,0,89,0,0,693,5,0,2,1,4,1,2,3,6,1,6,0,5,3,729,270,1,1.0
1,0,13,0,2,5043,4,6,4,1,6,6,2,4,3,5,5,6,4,6,825,11,1,1.0
0,1,79,0,1,3451,1,4,6,0,6,1,2,1,0,1,0,0,6,0,388,101,1,1.0
0,0,95,1,2,4224,0,2,5,5,4,5,2,1,1,3,6,6,5,5,265,680,1,1.0
0,0,50,1,2,7521,1,3,4,0,0,4,1,3,0,4,1,4,4,4,1659,927,1,1.0
0,1,36,0,0,3245,5,0,1,0,5,6,1,5,2,6,0,3,2,0,1609,1477,1,0.9999215045791779
0,0,63,0,0,6243,0,3,5,1,1,3,0,1,5,0,6,4,2,1,1379,56,1,1.0
0,0,71,0,2,942,5,4,1,3,2,4,6,2,2,4,5,5,4,4,736,1601,0,2.220010258031627e-152
1,0,67,0,2,2445,3,6,2,1,0,5,0,6,4,2,1,4,4,1,1051,798,1,1.0
0,1,88,0,0,9536,5,4,1,2,1,1,4,5,6,2,1,5,2,3,1355,1712,1,1.0
0,0,42,0,0,5001,0,6,2,0,4,4,0,6,2,4,3,6,4,2,454,345,1,1.0
0,0,48,1,0,1074,1,3,6,1,2,0,2,0,6,2,4,0,2,1,758,854,0,8.781792290526569e-40
0,0,90,1,0,6296,0,1,3,5,4,2,0,3,1,3,2,2,6,6,1946,1135,1,1.0
0,1,59,0,0,9475,1,6,2,2,1,1,4,6,0,4,3,4,1,6,164,1578,1,1.0
0,1,78,1,2,8163,6,4,6,1,2,3,2,4,5,4,0,3,6,2,656,736,1,1.0
0,0,78,0,2,9312,3,2,4,6,4,6,3,3,1,3,0,5,2,6,1138,68,1,1.0
1,1,56,0,1,6900,1,4,0,4,4,1,3,0,0,5,5,5,0,2,1457,1552,1,1.0
1,0,39,1,1,2162,3,3,4,4,0,0,1,4,0,2,4,1,6,4,1773,35,1,1.0
0,0,5,0,2,3062,2,2,5,6,3,1,6,1,3,0,4,4,2,1,378,488,1,1.0
1,1,53,0,2,6295,6,2,5,2,5,1,2,5,5,4,4,2,0,3,463,1182,1,1.0
0,0,79,1,0,4986,4,4,5,5,1,5,5,6,2,0,0,2,3,2,1331,939,1,1.0
0,0,81,0,1,479,1,1,6,5,4,6,2,4,1,4,5,1,0,3,1097,284,1,1.0
0,0,73,0,0,2221,4,3,0,3,5,4,5,6,2,6,3,6,6,1,1730,1997,0,2.0092885990537397e-102
1,1,9,1,0,7020,4,1,4,1,0,6,5,2,0,6,0,2,1,0,81,1042,1,1.0
1,1,6,1,0,4665,0,4,1,5,0,4,0,1,1,3,3,0,1,5,935,790,1,1.0
0,0,0,1,0,383,2,1,2,0,2,3,3,1,4,6,1,6,4,1,331,1318,0,4.90325561589642e-153
1,1,59,0,0,9185,5,2,6,0,0,3,1,1,5,3,3,0,6,5,1224,1386,1,1.0
0,1,77,0,2,2082,0,2,0,4,2,5,0,5,5,6,6,6,0,1,76,1749,0,5.397704037525078e-175
0,1,33,0,1,917,0,6,0,0,1,1,4,0,6,0,3,6,4,0,1985,1411,0,4.435619646241557e-49
1,1,46,1,1,8661,1,2,6,0,6,2,5,0,6,0,5,5,4,6,208,1216,1,1.0
1,1,33,0,0,8613,6,6,6,6,5,3,5,3,5,4,6,3,2,1,460,1784,1,1.0
1,1,60,1,1,7501,5,0,6,0,0,6,2,4,5,5,6,3,0,4,1380,986,1,1.0
1,1,18,0,0,9267,1,3,3,4,5,1,2,1,5,3,3,3,6,1,1249,348,1,1.0
1,0,42,1,2,8565,3,5,5,2,6,0,5,2,5,2,3,4,6,3,1914,748,1,1.0
0,1,15,1,2,3560,1,1,3,4,3,0,6,1,4,5,6,2,2,3,1295,245,1,1.0
0,0,0,0,0,2213,2,3,6,3,1,6,2,6,2,1,0,5,3,2,277,1855,0,2.466715416617225e-170
1,1,11,1,2,6860,0,6,4,1,1,1,1,2,6,5,6,2,4,2,998,558,1,1.0
1,1,90,1,0,5200,5,0,6,2,2,6,2,6,6,2,2,0,2,2,596,643,1,1.0
0,0,84,1,2,4729,3,6,2,6,4,1,5,4,4,3,0,3,6,4,30,375,1,1.0
1,1,94,0,2,3870,3,1,0,6,3,4,2,3,3,6,2,3,4,2,1775,993,1,1.0
0,1,9,1,0,2837,4,3,1,4,4,4,5,6,3,5,6,1,3,6,1450,166,1,1.0
1,0,46,1,2,9516,3,4,4,0,6,6,2,6,0,1,3,0,3,2,415,926,1,1.0
0,0,99,1,1,8685,6,0,4,1,0,3,5,4,4,2,0,3,4,6,990,226,1,1.0
0,0,48,1,1,348,6,6,6,4,1,1,3,4,3,0,0,2,3,1,1471,327,1,1.0
1,0,89,1,1,3152,0,2,4,4,4,3,5,6,2,2,2,2,3,5,828,1583,0,8.165367217394887e-68
0,0,27,1,1,6256,2,6,0,0,2,3,0,5,3,1,4,0,5,1,1996,326,1,1.0
0,1,27,1,2,301,4,0,2,3,2,4,0,1,6,0,6,0,5,2,65,738,0,3.0161578874839255e-90
0,0,86,0,0,135,5,0,2,6,3,2,1,3,0,3,5,1,2,1,525,1727,0,7.910889542600929e-216
1,0,40,0,0,2287,3,5,6,4,2,3,5,1,5,5,3,4,0,6,1092,1917,0,1.7164730949822103e-127
1,0,8,1,2,2205,2,6,5,3,1,4,1,4,4,3,1,1,0,4,1453,733,1,1.0
1,1,41,0,0,2796,1,1,6,4,5,2,2,1,5,0,2,2,2,0,270,830,0,3.404948923912389e-05
1,0,95,0,2,7352,3,6,2,5,6,2,5,2,0,3,6,2,5,0,1396,1186,1,1.0
1,1,69,0,1,7098,0,6,6,4,4,3,1,1,1,2,3,0,4,5,1976,1549,1,1.0
1,0,84,0,1,7347,1,1,4,5,2,0,3,3,3,5,6,2,3,4,1104,893,1,1.0
1,1,84,0,0,4092,3,6,5,6,2,2,6,4,1,1,4,5,4,3,1774,1687,1,0.9999999997735525
0,0,54,1,1,2402,1,2,4,0,5,5,2,4,2,0,1,5,4,5,1863,1434,0,6.9844787160640095e-06
0,0,72,1,2,334,3,4,1,1,6,2,3,1,2,1,0,0,0,5,269,1264,0,6.92055216102414e-157
1,1,58,0,1,40,1,2,2,5,6,4,3,6,4,0,1,4,1,3,1637,1698,0,2.894414877777583e-144
1,1,0,1,0,6326,3,0,0,0,0,0,3,6,3,6,0,4,3,1,1516,1750,1,1.0
0,0,63,1,0,3172,3,3,1,3,3,4,4,5,4,5,6,0,4,3,64,931,0,9.138733334212889e-17
1,0,60,1,0,418,6,1,0,4,3,3,4,4,3,3,0,1,2,1,1291,1182,0,5.320617122839147e-76
1,1,12,0,1,6250,4,3,2,6,6,1,6,2,3,2,5,6,1,6,21,1404,1,1.0
0,1,58,1,2,7166,5,2,5,6,2,6,4,6,1,2,3,6,0,6,170,353,1,1.0
0,0,93,0,2,9761,1,3,4,4,4,5,1,3,2,2,0,4,2,2,1413,1644,1,1.0
0,1,22,0,0,1690,3,2,2,6,3,1,0,1,5,3,3,5,3,1,1647,1335,0,4.3334986159671876e-30
1,0,89,0,0,5932,1,1,6,3,5,6,5,4,3,3,0,0,4,4,1314,1376,1,1.0
0,1,49,1,0,7602,4,1,4,1,6,5,4,4,2,6,0,3,2,3,303,513,1,1.0
0,1,46,0,1,1537,0,6,6,4,6,2,5,4,0,3,2,6,3,1,576,40,1,1.0
0,1,43,0,0,923,5,2,4,6,5,3,3,4,6,3,2,3,4,6,882,1129,0,1.464235102140418e-74
0,0,7,0,0,6851,0,0,0,2,3,6,0,3,1,3,4,2,0,0,1124,608,1,1.0
1,1,82,1,1,8842,2,3,2,6,1,4,0,5,2,5,1,6,4,6,815,1649,1,1.0
0,1,68,1,1,8225,2,5,1,0,2,4,1,4,4,6,4,5,2,0,977,1669,1,1.0
1,1,5,0,2,8406,6,4,0,3,3,4,0,3,2,5,5,6,5,5,449,448,1,1.0
1,0,12,0,0,7713,6,6,5,2,5,5,3,5,1,0,2,3,2,6,716,396,1,1.0
1,0,35,0,1,7033,4,4,3,0,2,5,2,0,6,0,3,2,5,5,1715,1891,1,1.0
1,1,31,0,2,5716,5,3,0,2,4,1,0,2,0,5,4,0,2,0,1479,966,1,1.0
1,0,14,0,2,4343,6,5,5,5,2,0,0,5,2,1,1,6,0,3,1721,1428,1,1.0
1,0,28,0,0,1585,6,4,4,5,6,3,4,4,6,4,2,1,1,6,373,1235,0,2.986716828021706e-97
1,0,25,0,0,8586,4,0,0,6,6,2,6,0,3,6,6,2,3,0,1668,1428,1,1.0
1,1,0,1,0,7920,0,5,2,3,1,3,4,4,6,3,1,3,2,0,1578,368,1,1.0
1,0,64,0,0,6855,3,5,1,3,3,6,5,0,1,0,1,0,1,6,1721,1573,1,1.0
0,1,3,0,1,5642,1,2,2,3,0,4,5,0,2,6,4,6,6,0,124,807,1,1.0
1,0,53,0,1,9584,3,1,2,6,3,2,0,4,3,2,5,2,3,4,1763,1632,1,1.0
0,1,74,0,1,9732,4,5,4,2,5,0,3,4,2,6,6,2,6,0,1553,237,1,1.0
0,0,81,0,0,7015,1,0,2,4,3,5,3,3,0,3,0,6,2,3,509,1637,1,1.0
1,1,73,1,1,8407,1,2,5,0,0,5,3,0,2,3,0,1,3,2,1747,855,1,1.0
1,1,17,0,1,9109,2,3,5,4,5,0,4,1,6,2,1,3,5,1,323,1914,1,1.0
1,1,96,1,1,6842,4,5,5,2,6,2,0,0,6,2,6,2,2,6,1856,823,1,1.0
0,1,30,0,0,2917,2,0,3,2,6,6,6,6,3,5,5,0,1,5,968,987,1,1.0
1,1,30,0,2,8319,2,6,6,4,0,3,4,3,5,2,3,6,4,5,695,1747,1,1.0
1,0,18,1,0,1068,4,6,6,1,3,6,3,0,0,1,4,2,2,2,999,61,1,1.0
0,0,97,0,0,7300,4,2,4,2,2,3,0,4,1,4,5,5,4,4,1576,1810,1,1.0
1,0,54,1,1,3450,2,5,2,6,3,0,3,1,3,4,1,2,0,0,1071,1709,0,5.183732346721826e-60
0,0,47,0,0,6698,6,1,1,5,6,3,6,0,3,3,3,3,2,1,543,771,1,1.0
0,1,41,1,1,9035,4,5,6,3,1,0,0,1,5,2,3,2,2,3,251,120,1,1.0
1,1,58,0,1,8429,1,1,5,3,5,0,4,6,6,6,2,2,6,4,1317,880,1,1.0
0,0,55,0,1,5438,4,2,6,3,1,5,0,0,1,1,1,4,4,0,1205,678,1,1.0
1,1,43,1,1,5268,6,5,4,6,6,4,2,2,4,1,5,2,3,3,1944,162,1,1.0
0,1,42,1,1,7340,4,3,0,0,4,1,6,0,5,3,6,0,5,6,1272,757,1,1.0
1,1,97,0,0,1236,6,6,0,3,6,4,4,1,6,4,5,0,2,1,306,1888,0,1.3713303586949398e-212
0,1,1,0,2,3243,2,4,6,4,6,4,3,0,2,5,1,2,4,5,1678,1718,0,2.784435616203402e-27
0,1,73,1,0,2070,4,3,2,3,6,6,5,0,3,6,5,1,3,1,1882,500,1,1.0
1,0,90,0,2,4986,6,6,6,4,0,1,6,2,1,6,3,4,5,4,1454,1118,1,1.0
0,1,73,1,2,1737,5,6,4,4,2,2,4,4,4,1,0,3,0,3,985,712,1,1.0
1,1,13,0,1,4285,2,0,0,0,4,1,0,0,5,1,2,4,2,5,1756,1323,1,1.0
1,0,38,0,1,3555,1,2,6,3,5,0,3,0,0,1,0,5,3,2,816,637,1,1.0
1,0,62,1,1,4459,5,3,5,4,1,3,6,0,0,4,5,2,5,0,1686,1441,1,1.0
1,1,9,0,0,8281,5,4,6,1,0,0,3,5,3,6,2,5,4,5,1447,1507,1,1.0
0,1,87,1,0,2548,5,0,4,4,5,0,5,2,6,2,1,6,0,2,380,1272,0,1.8910334547321307e-71
0,1,69,0,1,4088,0,6,0,1,0,4,5,3,3,1,5,0,1,0,1006,1769,0,8.398720583534435e-51
0,1,48,0,1,7892,6,1,5,3,6,4,6,4,0,6,5,4,4,5,617,1476,1,1.0
1,0,3,1,1,2591,5,0,3,6,6,4,1,5,6,3,6,4,3,6,1085,700,1,1.0
0,0,71,1,2,6793,4,3,4,5,6,0,1,6,0,4,3,6,4,3,1608,729,1,1.0
1,1,26,1,0,5841,6,6,3,4,1,4,2,0,4,1,5,5,2,1,1255,320,1,1.0
1,0,98,0,1,8678,3,6,6,2,1,1,5,3,2,4,4,1,4,2,919,471,1,1.0
1,1,6,1,0,4760,6,6,1,6,2,1,3,6,0,6,5,1,0,1,938,982,1,1.0
1,1,9,1,0,2175,4,2,2,0,3,6,1,0,1,5,4,2,1,2,1912,1595,0,1.0080351076141575e-31
0,1,26,1,2,4456,1,5,0,6,6,3,6,5,5,0,1,1,3,3,1821,1347,1,1.0
1,1,81,1,0,1254,3,4,3,6,1,3,5,0,5,3,5,0,5,3,271,1706,0,4.3862271826562106e-187
0,0,46,0,2,1831,4,3,4,6,0,5,5,3,6,4,4,0,0,1,173,727,0,3.4387784238948617e-28
1,0,51,1,2,5368,5,4,3,2,3,1,2,1,1,0,5,0,3,2,939,1759,0,1.4927031220217652e-06
0,1,81,1,1,6194,5,2,2,3,5,6,3,5,6,6,2,5,4,6,640,211,1,1.0
0,0,36,0,1,4108,3,2,4,0,4,1,4,0,0,3,4,4,4,5,101,835,1,1.0
0,1,100,1,1,1019,2,2,6,6,2,5,5,1,1,5,6,2,2,1,848,560,1,0.9999998508611418
0,1,45,0,2,517,3,5,4,0,1,3,0,4,4,3,3,6,2,1,1068,1,1,1.0
1,0,51,0,1,1520,4,0,6,5,2,5,1,5,6,3,1,3,0,1,1280,286,1,1.0
1,1,64,0,0,8393,6,6,3,1,0,5,3,1,6,4,5,6,1,6,195,1143,1,1.0
0,0,22,0,1,9535,5,0,0,2,2,0,3,2,4,4,4,1,4,6,1160,1570,1,1.0
1,0,52,0,2,5739,3,1,4,0,5,0,1,4,1,0,5,4,1,5,349,1206,1,1.0
0,1,13,0,1,2636,5,4,1,2,5,0,4,5,2,2,0,4,5,0,274,753,1,0.9991973786712999
1,1,35,0,1,8572,3,0,1,1,1,6,3,6,5,0,2,4,1,6,847,1604,1,1.0
1,1,100,0,1,3276,4,6,5,6,4,1,5,6,5,2,5,1,0,6,363,190,1,1.0
1,0,90,1,2,5373,3,6,2,3,0,3,6,6,5,0,5,1,6,6,137,1260,1,1.0
1,0,52,0,2,365,0,4,0,0,3,4,4,2,6,4,1,1,6,1,379,224,1,0.9999918598548061
1,1,100,1,0,8247,0,3,3,3,4,2,0,2,4,1,6,2,4,1,1697,166,1,1.0
1,1,46,0,1,4174,6,1,2,0,0,4,5,5,3,6,0,0,1,1,1529,645,1,1.0
1,0,29,1,1,4080,1,4,3,4,2,0,2,0,1,0,1,1,2,1,1154,1083,1,1.0
0,0,54,0,0,7029,0,3,3,1,3,3,6,0,1,1,4,2,0,0,585,605,1,1.0
0,1,0,1,2,5119,4,3,0,4,1,4,6,3,5,2,4,2,5,6,366,1724,0,2.6035401135057475e-40
0,1,91,1,0,837,2,1,3,0,2,1,3,2,3,4,3,0,2,5,1654,1844,0,8.788827853730023e-138
0,1,78,0,0,9108,1,0,4,4,6,4,4,2,5,0,6,0,3,5,295,1173,1,1.0
1,1,12,1,1,5568,2,0,1,5,3,3,6,3,0,6,2,5,1,0,87,1714,0,2.6448471112873653e-42
0,0,83,0,2,9990,6,0,0,1,1,6,6,5,2,5,6,6,4,1,1319,1771,1,1.0
1,1,4,1,1,5558,2,1,0,2,6,4,6,3,5,3,3,5,4,1,728,55,1,1.0
0,1,93,1,2,7707,1,1,6,6,6,2,5,5,0,5,4,3,3,6,1796,1064,1,1.0
1,0,63,1,1,9172,1,1,0,5,5,1,4,5,1,4,1,1,4,4,1829,658,1,1.0
1,0,65,0,0,5026,2,4,1,2,1,6,4,4,1,6,2,1,1,0,1236,1494,1,1.0
0,0,30,0,2,6811,2,0,4,1,4,6,3,1,0,1,1,1,6,2,687,1867,1,1.0
1,1,72,0,2,6310,1,5,5,6,1,0,3,1,2,4,5,4,3,3,609,332,1,1.0
0,1,31,1,2,6643,0,0,6,1,0,6,0,3,1,0,3,1,4,4,951,366,1,1.0
0,0,76,0,2,1098,5,6,4,2,6,5,3,1,1,0,5,2,1,1,300,408,0,0.008074810197140408
0,0,47,1,1,7541,5,3,2,6,2,4,3,4,4,4,5,6,6,4,1512,1611,1,1.0
1,1,76,1,0,7323,3,6,3,6,0,4,0,2,6,0,1,6,2,1,1213,236,1,1.0
0,1,47,1,2,8463,5,0,3,5,5,3,0,1,4,4,2,4,2,5,1670,127,1,1.0
0,0,78,1,0,4328,2,4,5,1,6,3,3,3,3,2,0,3,2,2,300,1391,0,2.3687089416091485e-30
0,0,69,1,1,7362,4,3,1,4,5,4,2,2,1,4,2,6,0,1,1157,901,1,1.0
0,1,61,0,0,6402,5,3,6,6,6,4,5,4,1,6,1,2,3,0,969,951,1,1.0
0,0,26,1,1,8283,1,6,2,2,1,6,4,6,2,0,4,1,1,4,430,0,1,1.0
0,0,38,1,2,2225,0,2,5,5,3,2,2,1,0,0,3,0,5,1,953,557,1,1.0
1,0,1,0,2,8572,4,0,0,4,1,0,3,0,0,3,2,5,1,1,326,409,1,1.0
0,1,15,1,1,4507,0,1,3,4,5,4,4,6,3,5,2,1,5,6,318,112,1,1.0
1,0,22,0,2,8049,5,6,0,2,0,5,0,3,4,6,2,3,5,0,1090,204,1,1.0
0,1,46,1,2,7376,5,5,5,3,1,3,5,3,2,5,2,2,1,5,956,1253,1,1.0
0,1,91,1,2,495,4,5,4,3,4,0,0,0,4,3,3,6,0,1,1326,1037,0,3.8345934403811063e-53
1,1,66,0,2,4389,4,0,0,5,5,4,0,4,1,2,4,2,3,4,1241,1678,0,2.1593411665580303e-10
0,0,32,1,2,3395,6,5,1,4,1,3,5,4,5,4,5,5,2,5,631,1804,0,5.897535280704435e-98
1,0,73,0,2,1182,0,3,3,3,0,3,0,6,0,3,2,0,2,1,1940,1684,0,4.9573106252761814e-85
1,0,62,1,0,207,2,4,3,0,6,4,3,2,1,2,4,0,0,1,1969,1224,0,4.033101660236592e-49
0,0,19,1,1,1479,1,6,6,3,0,1,6,6,0,1,6,2,6,5,377,1677,0,8.606748191732579e-167
1,1,47,1,0,5256,1,6,0,1,5,6,2,5,0,0,6,3,0,2,316,1460,0,0.0002246766711368206
1,0,21,1,2,1925,3,1,6,4,6,6,2,5,5,6,1,5,6,0,202,1007,0,7.813754066053925e-61
0,0,69,0,0,907,6,2,2,4,1,5,3,6,5,0,5,5,0,5,147,341,0,1.8366370743423264e-06
1,0,10,0,1,4975,0,3,4,2,1,4,0,0,0,1,5,1,3,4,308,1634,0,9.600858559028148e-40
1,0,23,1,2,3681,3,4,1,2,2,4,0,6,2,5,5,5,0,5,1364,604,1,1.0
1,1,89,1,0,4488,4,5,2,2,2,4,3,1,4,4,2,3,5,0,1853,1196,1,1.0
1,0,46,1,2,9650,3,2,0,1,0,6,5,3,4,4,1,6,2,2,870,1250,1,1.0
1,0,80,0,1,302,0,0,0,0,4,2,3,1,5,5,2,2,6,5,1489,315,1,1.0
0,0,52,0,1,7775,3,4,2,4,2,3,2,3,0,5,6,1,2,4,331,1517,1,1.0
0,0,67,1,1,2164,0,5,0,3,0,3,5,4,4,6,5,4,2,5,831,1653,0,2.138318943013762e-110
1,0,45,0,1,7990,4,1,3,4,1,3,1,0,2,1,1,3,2,0,117,263,1,1.0
0,1,56,0,0,4033,6,1,5,3,0,3,6,1,4,1,1,6,2,1,697,547,1,1.0
